,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.275,0.3,0.325,0.35,0.375,0.4,0.425,0.45,0.475,0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.675,0.7,0.725,0.75,0.775,0.8,0.825,0.85,0.875,0.9,n,0
40,1.761408539,1.799245519,1.815306147,1.826574365,1.835639713,1.843193216,1.849652808,1.855288046,1.860282243,1.864765787,1.868835127,1.872564138,1.876011228,1.879223938,1.882242,1.885099427,1.887825942,1.890447964,1.892989244,1.895471232,1.897913181,1.900331983,1.902741658,1.905152364,1.907568685,1.909986698,1.912388948,1.914735491,1.916947224,1.918872872,1.920218853,1.920218853,1.920218853,n,0
83.81,1.640404025,1.683647475,1.711355661,1.731621674,1.747161646,1.759510908,1.769601608,1.778033421,1.785211589,1.791422055,1.796874617,1.801728852,1.806110301,1.81012089,1.813845829,1.817358255,1.820722371,1.823995554,1.827229688,1.830471883,1.833764656,1.837145566,1.84064626,1.844290748,1.848092642,1.852050759,1.856142011,1.860309326,1.864439792,1.868321974,1.87155501,1.87331964,1.87331964,n,0
