,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.275,0.3,0.325,0.35,0.375,0.4,0.425,0.45,0.475,0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.675,0.7,0.725,0.75,0.775,0.8,0.825,0.85,0.875,0.9,n,0
0,0.969399847,1.052154396,1.093165723,1.121021483,1.140885298,1.15713488,1.171391224,1.184114691,1.195629488,1.206171873,1.215919018,1.225007101,1.233543075,1.241612573,1.249285381,1.256619304,1.263662976,1.270457932,1.277040174,1.28344137,1.289689786,1.295811027,1.301828613,1.307764431,1.313639058,1.319471929,1.325281287,1.331083779,1.336893392,1.342719174,1.348560547,1.354397815,1.360172852,n,0
320,0.969399847,1.052154396,1.093165723,1.121021483,1.140885298,1.15713488,1.171391224,1.184114691,1.195629488,1.206171873,1.215919018,1.225007101,1.233543075,1.241612573,1.249285381,1.256619304,1.263662976,1.270457932,1.277040174,1.28344137,1.289689786,1.295811027,1.301828613,1.307764431,1.313639058,1.319471929,1.325281287,1.331083779,1.336893392,1.342719174,1.348560547,1.354397815,1.360172852,n,0
