,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.275,0.3,0.325,0.35,0.375,0.4,0.425,0.45,0.475,0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.675,0.7,0.725,0.75,0.775,0.8,0.825,0.85,0.875,0.9,n,0
40,0,0.680911564,0.835207745,0.872066921,0.889626981,0.903298184,0.914680291,0.923385128,0.93091152,0.938989177,0.945536189,0.950404997,0.956654254,0.962841916,0.967914529,0.972714899,0.978109675,0.983350975,0.988325279,0.992878483,0.998115887,1.003764323,1.00855941,1.014098027,1.020272572,1.025808885,1.03147988,1.039998595,1.048529926,1.057489386,1.068063237,1.10708441,0,n,0
50,0,0,0.755887474,0.810881198,0.834976759,0.850913135,0.862506897,0.873786012,0.883126315,0.890974859,0.8973195,0.904543288,0.911189035,0.917209217,0.922731577,0.927895999,0.933166066,0.938805825,0.943985349,0.9486714,0.953296577,0.959053828,0.964716624,0.969820528,0.974234483,0.981401472,0.988717094,0.995920807,1.0025006,1.01127739,1.032679372,0,0,n,0
60,0,0,0.670527202,0.736516129,0.781265888,0.798987711,0.813244038,0.825384891,0.835103897,0.844257453,0.852286215,0.858695437,0.864080799,0.871128782,0.877927893,0.883802697,0.888493591,0.892410142,0.89834116,0.904359804,0.910234792,0.915292021,0.919795942,0.925752261,0.931949045,0.938509268,0.945357462,0.952407239,0.958737126,0.972036155,1.006500795,0,0,n,0
80,0,0,0,0.544546148,0.641244523,0.681799555,0.707620076,0.7220784,0.733006687,0.746812833,0.755349898,0.762441021,0.771494691,0.778676591,0.785191943,0.791861007,0.79756083,0.802472664,0.808296599,0.81505275,0.818497314,0.825824765,0.831650446,0.836508328,0.842994112,0.849545329,0.853462148,0.857758319,0.870072939,0.901503959,0,0,0,n,0
100,0,0,0,0,0,0,0,0.559445916,0.596118638,0.620728213,0.636302193,0.645495181,0.658438175,0.670848057,0.678955392,0.684656783,0.692842036,0.70261913,0.708493971,0.712589279,0.717620068,0.725257215,0.72945776,0.735010645,0.746637919,0.779419137,0,0,0,0,0,0,0,n,0
200,0,0,0,0.544546148,0.641244523,0.681799555,0.707620076,0.7220784,0.733006687,0.746812833,0.755349898,0.762441021,0.771494691,0.778676591,0.785191943,0.791861007,0.79756083,0.802472664,0.808296599,0.81505275,0.818497314,0.825824765,0.831650446,0.836508328,0.842994112,0.849545329,0.853462148,0.857758319,0.870072939,0.901503959,0,0,0,n,0
300,0,0,0,0.544546148,0.641244523,0.681799555,0.707620076,0.7220784,0.733006687,0.746812833,0.755349898,0.762441021,0.771494691,0.778676591,0.785191943,0.791861007,0.79756083,0.802472664,0.808296599,0.81505275,0.818497314,0.825824765,0.831650446,0.836508328,0.842994112,0.849545329,0.853462148,0.857758319,0.870072939,0.901503959,0,0,0,n,0
